https://coinmarketcap.com/currencies/noah-coin/,Noah Coin,NOAH
https://coinmarketcap.com/currencies/propy/,Propy,PRO
https://coinmarketcap.com/currencies/litecoin-cash/,Litecoin Cash,LCC
https://coinmarketcap.com/currencies/decent-bet/,DecentBet,DBET
https://coinmarketcap.com/currencies/jibrel-network/,Jibrel Network,JNT
https://coinmarketcap.com/currencies/amo-coin/,AMO Coin,AMO
https://coinmarketcap.com/currencies/dynamic-trading-rights/,Dynamic Tradi...,DTR
https://coinmarketcap.com/currencies/cloakcoin/,CloakCoin,CLOAK
https://coinmarketcap.com/currencies/medibloc/,MediBloc [QRC20],MED
https://coinmarketcap.com/currencies/ripio-credit-network/,Ripio Credit ...,RCN
https://coinmarketcap.com/currencies/scroll/,SCRL,SCRL
https://coinmarketcap.com/currencies/wowbit/,Wowbit,WWB
https://coinmarketcap.com/currencies/babb/,BABB,BAX
https://coinmarketcap.com/currencies/qlink/,QLC Chain,QLC
https://coinmarketcap.com/currencies/latoken/,LATOKEN,LA
https://coinmarketcap.com/currencies/achain/,Achain,ACT
https://coinmarketcap.com/currencies/origintrail/,OriginTrail,TRAC
https://coinmarketcap.com/currencies/data/,DATA,DTA
https://coinmarketcap.com/currencies/stakenet/,Stakenet,XSN
https://coinmarketcap.com/currencies/bottos/,Bottos,BTO
https://coinmarketcap.com/currencies/mobius/,Mobius,MOBI
https://coinmarketcap.com/currencies/bitcapitalvendor/,BitCapitalVendor,BCV
https://coinmarketcap.com/currencies/clams/,Clams,CLAM
https://coinmarketcap.com/currencies/refereum/,Refereum,RFR
https://coinmarketcap.com/currencies/asch/,Asch,XAS
https://coinmarketcap.com/currencies/pascal-coin/,Pascal Coin,PASC
https://coinmarketcap.com/currencies/metronome/,Metronome,MET
https://coinmarketcap.com/currencies/legolas-exchange/,LGO Exchange,LGO
https://coinmarketcap.com/currencies/atc-coin/,ATC Coin,ATCC
https://coinmarketcap.com/currencies/zip/,Zipper,ZIP
https://coinmarketcap.com/currencies/all-sports/,All Sports,SOC
https://coinmarketcap.com/currencies/tokencard/,TokenCard,TKN
https://coinmarketcap.com/currencies/cybervein/,CyberVein,CVT
https://coinmarketcap.com/currencies/library-credit/,LBRY Credits,LBC
https://coinmarketcap.com/currencies/cpchain/,CPChain,CPC
https://coinmarketcap.com/currencies/polis/,Polis,POLIS
https://coinmarketcap.com/currencies/blox/,Blox,CDT
https://coinmarketcap.com/currencies/blockport/,Blockport,BPT
https://coinmarketcap.com/currencies/bitnewchain/,BitNewChain,BTN
https://coinmarketcap.com/currencies/paccoin/,PACcoin,$PAC
https://coinmarketcap.com/currencies/monetha/,Monetha,MTH
https://coinmarketcap.com/currencies/humanscape/,Humanscape,HUM
https://coinmarketcap.com/currencies/content-value-network/,Content Value...,CVNT
https://coinmarketcap.com/currencies/bitdepositary/,Bitdepositary,BDT
https://coinmarketcap.com/currencies/cashaa/,Cashaa,CAS
https://coinmarketcap.com/currencies/dignity/,Dignity,DIG
https://coinmarketcap.com/currencies/cononchain/,CanonChain,CZR
https://coinmarketcap.com/currencies/tripio/,Tripio,TRIO
https://coinmarketcap.com/currencies/daps-token/,DAPS Token,DAPS
https://coinmarketcap.com/currencies/zclassic/,ZClassic,ZCL
https://coinmarketcap.com/currencies/aeron/,Aeron,ARN
https://coinmarketcap.com/currencies/linda/,Linda,LINDA
https://coinmarketcap.com/currencies/lympo/,Lympo,LYM
https://coinmarketcap.com/currencies/counterparty/,Counterparty,XCP
https://coinmarketcap.com/currencies/internet-node-token/,Internet Node...,INT
https://coinmarketcap.com/currencies/presearch/,Presearch,PRE
https://coinmarketcap.com/currencies/online/,Online,OIO
https://coinmarketcap.com/currencies/turtlecoin/,TurtleCoin,TRTL
https://coinmarketcap.com/currencies/quanta-utility-token/,Quanta Utilit...,QNTU
https://coinmarketcap.com/currencies/primas/,Primas,PST
https://coinmarketcap.com/currencies/halalchain/,HalalChain,HLC
https://coinmarketcap.com/currencies/smartshare/,Smartshare,SSP
https://coinmarketcap.com/currencies/loki/,Loki,LOKI
https://coinmarketcap.com/currencies/numeraire/,Numeraire,NMR
https://coinmarketcap.com/currencies/fantom/,Fantom,FTM
https://coinmarketcap.com/currencies/libra-credit/,Cred,LBA
https://coinmarketcap.com/currencies/aeon/,Aeon,AEON
https://coinmarketcap.com/currencies/paypie/,PayPie,PPP
https://coinmarketcap.com/currencies/metadium/,Metadium,META
https://coinmarketcap.com/currencies/bitkan/,BitKan,KAN
https://coinmarketcap.com/currencies/robotina/,Robotina,ROX
https://coinmarketcap.com/currencies/pchain/,PCHAIN,PAI
https://coinmarketcap.com/currencies/box-token/,BOX Token,BOX
https://coinmarketcap.com/currencies/blackcoin/,BlackCoin,BLK
https://coinmarketcap.com/currencies/rotharium/,Rotharium,RTH
https://coinmarketcap.com/currencies/playcoin-erc20/,PlayCoin [ERC20],PLY
https://coinmarketcap.com/currencies/doc-com-token/,doc.com Token,MTC
https://coinmarketcap.com/currencies/digix-gold-token/,Digix Gold Token,DGX
https://coinmarketcap.com/currencies/napoleonx/,NaPoleonX,NPX
https://coinmarketcap.com/currencies/rublix/,Rublix,RBLX
https://coinmarketcap.com/currencies/appcoins/,AppCoins,APPC
https://coinmarketcap.com/currencies/uptoken/,UpToken,UP
https://coinmarketcap.com/currencies/yoyow/,YOYOW,YOYOW
https://coinmarketcap.com/currencies/bitusd/,bitUSD,BITUSD
https://coinmarketcap.com/currencies/blocktix/,Blocktix,TIX
https://coinmarketcap.com/currencies/b2bx/,B2BX,B2B
https://coinmarketcap.com/currencies/moneytoken/,Moneytoken,IMT
https://coinmarketcap.com/currencies/viberate/,Viberate,VIB
https://coinmarketcap.com/currencies/mercury/,Mercury,MER
https://coinmarketcap.com/currencies/etherparty/,Etherparty,FUEL
https://coinmarketcap.com/currencies/content-neutrality-network/,Content Neutr...,CNN
https://coinmarketcap.com/currencies/polybius/,Polybius,PLBT
https://coinmarketcap.com/currencies/unikoin-gold/,Unikoin Gold,UKG
https://coinmarketcap.com/currencies/bittwatt/,Bittwatt,BWT
https://coinmarketcap.com/currencies/lunyr/,Lunyr,LUN
https://coinmarketcap.com/currencies/airswap/,AirSwap,AST
https://coinmarketcap.com/currencies/omnitude/,Omnitude,ECOM
https://coinmarketcap.com/currencies/crypticcoin/,CrypticCoin,CRYP
https://coinmarketcap.com/currencies/primecoin/,Primecoin,XPM
https://coinmarketcap.com/currencies/sentinel-protocol/,Sentinel Prot...,UPP
https://coinmarketcap.com/currencies/dock/,Dock,DOCK
https://coinmarketcap.com/currencies/playgroundz/,Playgroundz,IOG
https://coinmarketcap.com/currencies/ion/,ION,ION
https://coinmarketcap.com/currencies/ttc-protocol/,TTC Protocol,TTC
https://coinmarketcap.com/currencies/potcoin/,PotCoin,POT
https://coinmarketcap.com/currencies/bitcoin-interest/,Bitcoin Interest,BCI
https://coinmarketcap.com/currencies/dero/,Dero,DERO
https://coinmarketcap.com/currencies/bitcore/,Bitcore,BTX
https://coinmarketcap.com/currencies/genaro-network/,Genaro Network,GNX
https://coinmarketcap.com/currencies/penta/,Penta,PNT
https://coinmarketcap.com/currencies/qchi/,QChi,QCH
